order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
564,74,987,459,3,cash,2017-03-30 16:38
565,45,725,710,5,debit,2017-03-03 0:35
566,17,903,352,2,cash,2017-03-08 20:01
567,60,705,354,2,cash,2017-03-07 5:05
568,82,980,531,3,credit_card,2017-03-17 23:48
569,19,705,326,2,credit_card,2017-03-05 14:35
570,30,957,612,4,credit_card,2017-03-30 19:19
571,93,936,114,1,cash,2017-03-17 8:33
572,28,762,328,2,debit,2017-03-02 10:57
573,57,727,588,4,debit,2017-03-13 1:45
574,58,811,138,1,cash,2017-03-13 17:17
575,83,776,129,1,debit,2017-03-22 19:19
576,88,903,352,2,debit,2017-03-18 2:37
577,51,980,561,3,cash,2017-03-21 6:52
578,96,902,306,2,debit,2017-03-11 21:45
579,17,827,176,1,credit_card,2017-03-27 6:11
580,92,932,180,2,debit,2017-03-10 16:21
581,87,841,149,1,credit_card,2017-03-22 8:21
582,90,799,534,3,credit_card,2017-03-22 4:13
583,63,879,272,2,cash,2017-03-21 11:49
584,96,893,459,3,cash,2017-03-20 15:55
585,13,906,160,1,cash,2017-03-10 7:06
586,97,886,486,3,debit,2017-03-05 17:49
587,89,958,588,3,cash,2017-03-11 12:39
588,15,784,459,3,credit_card,2017-03-30 0:36
589,1,725,316,2,credit_card,2017-03-09 6:58
590,5,826,426,3,debit,2017-03-04 20:27
591,92,967,90,1,debit,2017-03-28 22:56
592,39,774,536,4,cash,2017-03-27 9:43
593,20,722,381,3,credit_card,2017-03-15 21:51
594,64,989,266,2,credit_card,2017-03-07 7:45
595,93,772,456,4,debit,2017-03-27 10:58
596,88,817,176,1,debit,2017-03-16 5:59
597,36,808,130,1,debit,2017-03-30 8:45
598,80,917,290,2,debit,2017-03-07 10:31
599,2,747,188,2,cash,2017-03-26 23:47
600,77,853,468,3,debit,2017-03-09 9:24
601,30,884,306,2,cash,2017-03-10 13:27
602,10,891,444,3,credit_card,2017-03-20 7:19
603,65,862,308,2,cash,2017-03-11 23:58
604,2,899,188,2,debit,2017-03-19 7:51
605,86,712,260,2,debit,2017-03-13 19:32
606,1,744,316,2,cash,2017-03-20 19:08
607,46,718,332,2,credit_card,2017-03-26 0:24
608,3,898,148,1,debit,2017-03-29 19:57
609,69,884,393,3,credit_card,2017-03-01 17:19
610,52,799,146,1,debit,2017-03-29 11:55
611,70,944,173,1,credit_card,2017-03-14 6:43
612,86,838,130,1,debit,2017-03-09 10:46
613,49,879,129,1,cash,2017-03-07 3:37
614,35,751,656,4,debit,2017-03-11 8:59
615,3,806,444,3,cash,2017-03-26 5:04
616,7,710,112,1,cash,2017-03-03 7:33
617,27,968,338,2,cash,2017-03-21 14:22
618,78,760,51450,2,cash,2017-03-18 11:18
619,29,718,326,2,cash,2017-03-08 18:56
620,90,849,178,1,debit,2017-03-28 8:00
621,38,803,380,2,debit,2017-03-02 3:35
622,61,859,158,1,debit,2017-03-15 17:18
623,19,851,489,3,credit_card,2017-03-04 5:11
624,41,897,118,1,cash,2017-03-05 23:39
625,33,896,519,3,cash,2017-03-22 20:12
626,3,983,148,1,debit,2017-03-20 22:35
627,73,836,495,3,cash,2017-03-23 23:50
628,3,768,148,1,debit,2017-03-25 9:45
629,39,880,268,2,credit_card,2017-03-10 10:27
630,71,974,328,2,cash,2017-03-15 23:08
631,33,969,173,1,credit_card,2017-03-17 4:07
632,18,866,156,1,credit_card,2017-03-21 7:38
633,44,824,144,1,credit_card,2017-03-07 15:02
634,50,721,579,3,debit,2017-03-08 11:19
635,20,800,127,1,debit,2017-03-27 14:04
636,23,904,312,2,cash,2017-03-20 2:39
637,90,700,178,1,credit_card,2017-03-19 23:26
638,31,856,129,1,debit,2017-03-06 22:29
639,99,756,195,1,debit,2017-03-20 14:32
640,83,792,516,4,debit,2017-03-05 22:37
641,18,739,468,3,cash,2017-03-20 10:10
642,16,947,312,2,debit,2017-03-08 6:42
643,64,863,266,2,cash,2017-03-22 23:58
644,68,834,272,2,debit,2017-03-11 17:00
645,64,710,399,3,debit,2017-03-20 3:55
646,43,929,362,2,debit,2017-03-15 9:32
647,39,857,268,2,debit,2017-03-24 3:04
648,70,703,346,2,cash,2017-03-10 14:55
649,69,807,131,1,debit,2017-03-23 9:03
650,100,851,222,2,debit,2017-03-07 6:02
651,49,857,129,1,debit,2017-03-10 4:04
652,51,987,748,4,credit_card,2017-03-17 10:33
653,73,776,495,3,cash,2017-03-27 4:02
654,88,920,352,2,cash,2017-03-16 12:36
655,47,755,145,1,debit,2017-03-17 4:29
656,2,831,94,1,credit_card,2017-03-06 7:08
657,62,966,320,2,credit_card,2017-03-25 0:37
658,69,816,262,2,cash,2017-03-22 9:59
659,70,904,173,1,debit,2017-03-12 8:17
660,70,792,346,2,cash,2017-03-16 22:25
661,25,857,260,2,cash,2017-03-29 7:40
662,25,731,130,1,credit_card,2017-03-07 9:52
663,26,725,352,2,credit_card,2017-03-09 21:30
664,47,921,290,2,debit,2017-03-06 7:46
665,3,858,444,3,debit,2017-03-26 7:35
666,79,814,181,1,cash,2017-03-07 6:19
667,47,864,435,3,debit,2017-03-12 0:12
668,31,867,387,3,cash,2017-03-18 3:34
669,16,975,156,1,debit,2017-03-01 17:00
670,33,775,519,3,cash,2017-03-17 0:47
671,57,917,147,1,cash,2017-03-17 4:31
672,45,778,426,3,credit_card,2017-03-19 3:39
673,19,863,489,3,cash,2017-03-02 16:50
674,63,883,272,2,debit,2017-03-25 16:36
675,54,771,133,1,credit_card,2017-03-19 7:16
676,33,779,692,4,cash,2017-03-04 23:12
677,18,789,624,4,credit_card,2017-03-09 10:01
678,98,707,133,1,credit_card,2017-03-26 18:52
679,2,888,94,1,debit,2017-03-16 8:49
680,63,936,136,1,credit_card,2017-03-15 11:03
681,20,897,254,2,credit_card,2017-03-02 1:10
682,81,731,531,3,credit_card,2017-03-25 9:48
683,6,847,187,1,cash,2017-03-01 9:06
684,86,974,130,1,cash,2017-03-26 22:51
685,72,724,160,1,credit_card,2017-03-27 18:28
686,3,990,444,3,cash,2017-03-16 9:31
687,64,754,266,2,cash,2017-03-03 20:57
688,12,768,201,1,cash,2017-03-10 13:59
689,32,984,303,3,debit,2017-03-21 12:21
690,30,979,306,2,cash,2017-03-02 12:43
691,45,881,142,1,credit_card,2017-03-12 14:44
692,78,878,154350,6,debit,2017-03-27 22:51
693,24,852,280,2,credit_card,2017-03-10 14:50
694,65,918,308,2,debit,2017-03-15 14:57
695,14,941,348,3,cash,2017-03-29 7:19
696,7,876,112,1,debit,2017-03-09 6:49
697,71,815,164,1,credit_card,2017-03-12 11:13
698,98,761,266,2,credit_card,2017-03-02 19:17
699,40,734,483,3,cash,2017-03-01 7:05
700,17,736,704,4,credit_card,2017-03-08 21:50
701,85,866,172,1,credit_card,2017-03-23 5:51
702,6,825,187,1,credit_card,2017-03-21 8:05
703,60,958,177,1,credit_card,2017-03-30 20:46
704,19,968,163,1,cash,2017-03-20 22:10
705,5,772,142,1,cash,2017-03-09 6:43
706,23,960,156,1,debit,2017-03-08 14:38
707,56,705,351,3,credit_card,2017-03-25 18:47
708,1,800,316,2,credit_card,2017-03-13 19:55
709,26,829,176,1,debit,2017-03-07 16:42
710,8,795,660,5,credit_card,2017-03-21 10:56
711,95,992,336,2,credit_card,2017-03-24 9:32
712,77,908,156,1,debit,2017-03-02 3:08
713,65,991,308,2,cash,2017-03-10 9:32
714,56,907,468,4,cash,2017-03-09 3:49
715,9,803,354,3,cash,2017-03-11 11:44
716,74,994,153,1,credit_card,2017-03-09 16:55
717,53,815,112,1,credit_card,2017-03-29 13:58
718,29,724,326,2,credit_card,2017-03-25 22:45
719,60,727,177,1,credit_card,2017-03-01 11:08
720,10,872,148,1,debit,2017-03-19 21:12
721,95,768,504,3,cash,2017-03-04 15:50
722,95,958,168,1,credit_card,2017-03-10 9:42
723,19,933,326,2,debit,2017-03-10 14:05
724,75,816,512,4,cash,2017-03-19 3:39
725,86,806,130,1,cash,2017-03-08 4:13
726,52,812,146,1,credit_card,2017-03-27 20:59
727,81,883,177,1,cash,2017-03-07 15:30
728,7,775,112,1,debit,2017-03-08 11:03
729,1,847,316,2,debit,2017-03-20 22:34
730,50,942,193,1,cash,2017-03-05 15:15
731,6,710,374,2,debit,2017-03-07 16:21
732,43,839,181,1,cash,2017-03-11 22:11
733,3,953,296,2,credit_card,2017-03-25 7:24
734,91,774,320,2,cash,2017-03-10 20:22
735,89,837,392,2,credit_card,2017-03-18 9:52
736,13,912,160,1,cash,2017-03-19 18:49
737,31,727,129,1,debit,2017-03-12 22:24
738,50,873,772,4,debit,2017-03-02 21:26
739,76,744,465,3,debit,2017-03-04 5:19
740,93,993,114,1,debit,2017-03-23 4:13
741,23,921,312,2,debit,2017-03-13 18:54
742,96,933,306,2,cash,2017-03-05 13:49
743,12,727,804,4,cash,2017-03-14 16:38
744,27,767,507,3,cash,2017-03-08 19:58
745,60,745,531,3,debit,2017-03-08 7:33
746,68,996,136,1,credit_card,2017-03-19 10:20
747,79,961,362,2,credit_card,2017-03-12 4:50
748,23,786,312,2,credit_card,2017-03-04 11:23
749,82,798,354,2,cash,2017-03-08 0:23
750,24,782,420,3,credit_card,2017-03-02 10:43
751,72,704,320,2,credit_card,2017-03-17 22:02
752,4,966,128,1,cash,2017-03-08 22:47
753,33,727,173,1,credit_card,2017-03-16 20:47
754,59,994,534,3,credit_card,2017-03-23 22:02
755,79,833,543,3,cash,2017-03-05 4:07
756,4,843,256,2,credit_card,2017-03-21 16:30
757,12,901,201,1,cash,2017-03-07 19:56
758,71,949,164,1,debit,2017-03-05 22:17
759,74,755,153,1,debit,2017-03-02 21:31
760,86,868,130,1,debit,2017-03-17 10:22
761,100,990,333,3,debit,2017-03-18 21:52
762,30,720,306,2,debit,2017-03-24 12:13
763,20,988,127,1,cash,2017-03-13 22:53
764,37,786,142,1,credit_card,2017-03-10 1:36
765,95,703,168,1,credit_card,2017-03-07 5:45
766,10,907,148,1,debit,2017-03-28 10:52
767,3,734,296,2,debit,2017-03-06 14:13
768,91,778,320,2,debit,2017-03-26 2:41
769,17,820,176,1,cash,2017-03-07 1:23
770,61,756,632,4,credit_card,2017-03-05 9:56
771,25,778,130,1,debit,2017-03-20 7:32
772,19,818,815,5,debit,2017-03-07 8:48
773,86,876,390,3,debit,2017-03-30 15:15
774,53,929,224,2,credit_card,2017-03-27 5:35
775,22,994,292,2,cash,2017-03-20 3:59
776,96,981,459,3,credit_card,2017-03-06 13:38
777,11,715,184,1,credit_card,2017-03-09 22:48
778,99,874,195,1,debit,2017-03-24 23:58
779,54,932,399,3,credit_card,2017-03-02 2:15
780,74,956,459,3,debit,2017-03-20 18:17
781,63,911,136,1,debit,2017-03-17 22:17
782,77,727,312,2,credit_card,2017-03-21 16:52
783,68,906,408,3,debit,2017-03-22 20:11
784,2,860,94,1,debit,2017-03-21 13:41
785,77,900,156,1,cash,2017-03-16 9:14
786,53,841,224,2,cash,2017-03-03 9:08
787,79,898,181,1,debit,2017-03-04 4:45
788,95,968,336,2,debit,2017-03-29 4:25
789,87,945,149,1,debit,2017-03-21 5:55
790,49,922,645,5,credit_card,2017-03-11 7:41
791,11,879,368,2,credit_card,2017-03-27 10:21
792,51,890,187,1,debit,2017-03-07 0:26
793,81,924,354,2,debit,2017-03-07 3:42
794,70,909,346,2,debit,2017-03-08 16:22
795,48,806,351,3,credit_card,2017-03-08 15:03
796,21,989,284,2,debit,2017-03-27 0:58
797,41,908,236,2,debit,2017-03-20 16:27
798,13,929,320,2,debit,2017-03-06 1:00
799,3,819,296,2,debit,2017-03-28 21:44
800,82,983,177,1,cash,2017-03-04 9:38
801,45,853,426,3,credit_card,2017-03-04 4:05
802,30,815,153,1,cash,2017-03-27 23:54
803,73,863,330,2,debit,2017-03-21 10:34
804,3,923,148,1,cash,2017-03-07 1:14
805,23,756,156,1,credit_card,2017-03-20 10:04
806,45,865,426,3,cash,2017-03-15 1:57
807,31,793,387,3,credit_card,2017-03-03 16:13
808,21,856,426,3,credit_card,2017-03-11 14:06
809,85,841,344,2,debit,2017-03-19 11:30
810,24,930,420,3,debit,2017-03-23 3:36
811,5,759,142,1,cash,2017-03-14 9:38
812,63,796,408,3,credit_card,2017-03-06 23:19
813,29,758,163,1,credit_card,2017-03-21 23:27
814,26,875,704,4,cash,2017-03-06 14:10
815,71,858,164,1,credit_card,2017-03-21 19:05
816,13,756,160,1,debit,2017-03-22 10:23
817,13,989,640,4,debit,2017-03-20 13:38
818,36,749,260,2,credit_card,2017-03-19 2:17
819,60,878,354,2,debit,2017-03-27 12:42
820,36,799,260,2,cash,2017-03-14 8:22
821,87,866,447,3,credit_card,2017-03-01 9:52
822,91,811,320,2,debit,2017-03-07 2:36
823,11,929,368,2,credit_card,2017-03-16 17:43
824,24,723,280,2,credit_card,2017-03-20 2:59
825,11,793,184,1,debit,2017-03-15 10:29
826,2,977,376,4,debit,2017-03-29 12:17
827,44,783,576,4,debit,2017-03-06 2:06
828,28,714,328,2,credit_card,2017-03-18 3:51
829,60,980,531,3,debit,2017-03-10 4:51
830,50,816,386,2,cash,2017-03-11 3:58
831,88,871,528,3,credit_card,2017-03-03 23:30
832,18,817,156,1,debit,2017-03-10 23:41
833,55,780,171,1,debit,2017-03-05 12:54
834,16,736,156,1,credit_card,2017-03-26 3:45
835,42,792,352,1,cash,2017-03-25 21:31
836,42,819,704,2,cash,2017-03-09 14:15
837,45,761,142,1,cash,2017-03-02 12:37
838,49,925,645,5,credit_card,2017-03-27 15:17
839,93,868,228,2,credit_card,2017-03-12 3:22
840,36,859,520,4,cash,2017-03-12 1:00
841,91,952,320,2,cash,2017-03-16 6:12
842,84,921,612,4,cash,2017-03-28 20:47
843,39,839,402,3,credit_card,2017-03-30 18:53
844,20,886,127,1,debit,2017-03-28 0:20
845,4,994,128,1,credit_card,2017-03-27 12:27
846,89,902,196,1,credit_card,2017-03-18 3:11
847,100,745,111,1,credit_card,2017-03-12 3:46
848,71,726,492,3,cash,2017-03-18 15:24
849,69,765,393,3,cash,2017-03-16 11:25
850,36,836,260,2,debit,2017-03-06 19:48
851,58,793,276,2,cash,2017-03-09 1:26
852,15,801,459,3,credit_card,2017-03-25 18:03
853,29,846,163,1,credit_card,2017-03-05 1:31
854,24,721,280,2,cash,2017-03-23 4:12
855,55,746,342,2,cash,2017-03-21 15:18
856,64,976,133,1,cash,2017-03-09 14:23
857,2,793,470,5,credit_card,2017-03-16 1:33
858,41,930,354,3,debit,2017-03-28 12:02
859,84,814,153,1,debit,2017-03-11 2:36
860,46,722,498,3,debit,2017-03-09 3:52
861,73,832,495,3,debit,2017-03-07 21:59
862,9,785,590,5,debit,2017-03-28 20:19
863,96,849,306,2,cash,2017-03-05 8:57
864,60,759,354,2,debit,2017-03-13 0:15
865,13,919,320,2,cash,2017-03-13 13:33
866,98,742,133,1,debit,2017-03-29 16:20
867,2,894,94,1,credit_card,2017-03-21 12:51
868,45,771,142,1,cash,2017-03-29 14:14
869,4,993,384,3,credit_card,2017-03-19 2:21
870,89,847,392,2,cash,2017-03-14 21:16
871,53,967,112,1,debit,2017-03-04 11:13
872,60,819,177,1,credit_card,2017-03-14 12:24
873,77,822,156,1,credit_card,2017-03-01 12:25
874,99,743,195,1,credit_card,2017-03-11 10:31
875,85,854,516,3,credit_card,2017-03-04 4:50
876,7,962,224,2,credit_card,2017-03-17 11:51
877,95,988,672,4,credit_card,2017-03-25 7:24
878,51,739,374,2,cash,2017-03-09 20:35
879,88,787,704,4,credit_card,2017-03-02 5:05
880,60,870,885,5,debit,2017-03-27 20:15
881,41,813,590,5,credit_card,2017-03-19 20:09
882,19,746,326,2,credit_card,2017-03-21 12:58
883,23,947,624,4,debit,2017-03-30 16:11
884,66,721,322,2,cash,2017-03-10 10:10
885,93,710,114,1,credit_card,2017-03-12 9:14
886,59,841,712,4,credit_card,2017-03-28 21:11
887,24,936,280,2,cash,2017-03-04 2:14
888,8,880,132,1,credit_card,2017-03-11 22:58
889,62,982,480,3,cash,2017-03-09 17:17
890,50,857,193,1,credit_card,2017-03-13 7:58
891,17,774,352,2,debit,2017-03-03 22:39
892,49,875,258,2,debit,2017-03-25 3:02
893,81,809,354,2,credit_card,2017-03-10 4:01
894,71,713,164,1,credit_card,2017-03-13 4:29
895,77,973,468,3,debit,2017-03-23 9:42
896,32,934,202,2,debit,2017-03-07 10:12
897,43,931,362,2,credit_card,2017-03-28 22:22
898,88,709,176,1,cash,2017-03-25 8:24
899,24,727,420,3,debit,2017-03-26 12:59
900,2,843,188,2,credit_card,2017-03-23 21:27
901,62,968,320,2,debit,2017-03-09 13:44
902,93,931,228,2,cash,2017-03-22 2:40
903,79,929,543,3,debit,2017-03-14 3:03
904,45,910,568,4,credit_card,2017-03-09 21:30
905,28,806,328,2,credit_card,2017-03-15 3:10
906,89,742,588,3,cash,2017-03-20 13:55
907,65,972,462,3,credit_card,2017-03-06 3:16
908,60,847,531,3,debit,2017-03-10 9:17
909,72,727,160,1,credit_card,2017-03-11 19:37
910,28,900,164,1,credit_card,2017-03-27 11:46
911,39,853,268,2,cash,2017-03-20 13:06
912,19,975,326,2,debit,2017-03-26 23:06
913,63,800,136,1,credit_card,2017-03-12 20:49
914,18,822,312,2,cash,2017-03-02 11:36
915,57,735,294,2,credit_card,2017-03-20 23:56
916,99,709,195,1,cash,2017-03-25 10:26
917,70,918,346,2,cash,2017-03-29 5:35
918,86,798,390,3,credit_card,2017-03-26 4:25
919,60,852,354,2,credit_card,2017-03-01 8:31
920,22,844,292,2,credit_card,2017-03-25 13:49
921,51,732,187,1,debit,2017-03-07 12:27
922,58,936,552,4,credit_card,2017-03-26 14:52
923,41,787,354,3,cash,2017-03-08 10:34
924,20,788,254,2,debit,2017-03-19 3:52
925,89,953,588,3,credit_card,2017-03-03 1:11
926,26,894,528,3,credit_card,2017-03-19 13:03
927,70,975,173,1,credit_card,2017-03-11 15:45
928,2,878,94,1,credit_card,2017-03-10 18:09
929,84,816,306,2,cash,2017-03-22 14:50
930,83,732,387,3,credit_card,2017-03-03 16:00
931,69,912,131,1,cash,2017-03-09 1:39
932,59,786,534,3,cash,2017-03-09 11:04
933,1,805,316,2,debit,2017-03-14 17:37
934,32,841,202,2,cash,2017-03-29 4:13
935,11,821,184,1,credit_card,2017-03-28 3:41
936,87,938,149,1,cash,2017-03-04 19:32
937,83,992,129,1,cash,2017-03-07 21:10
938,27,785,169,1,credit_card,2017-03-10 0:46
939,42,808,1056,3,credit_card,2017-03-13 23:43
940,2,918,94,1,credit_card,2017-03-25 6:10
941,34,844,244,2,credit_card,2017-03-02 9:28
942,88,763,352,2,cash,2017-03-11 16:37
943,93,915,456,4,cash,2017-03-12 7:00
944,76,940,310,2,debit,2017-03-26 20:47
945,13,816,320,2,cash,2017-03-22 6:54
946,10,999,592,4,cash,2017-03-06 20:06
947,34,810,122,1,cash,2017-03-13 23:14
948,81,870,354,2,cash,2017-03-03 20:28
949,1,930,474,3,cash,2017-03-29 22:46
950,27,713,676,4,debit,2017-03-22 2:42
951,32,817,202,2,cash,2017-03-05 23:56
952,68,762,272,2,debit,2017-03-05 13:56
953,77,945,156,1,cash,2017-03-17 19:01
954,66,708,644,4,credit_card,2017-03-27 4:10
955,37,776,568,4,credit_card,2017-03-30 15:39
956,47,925,145,1,credit_card,2017-03-08 11:19
957,70,803,346,2,debit,2017-03-02 16:45
958,12,842,402,2,debit,2017-03-10 21:20
959,14,857,580,5,debit,2017-03-21 10:49
960,31,813,387,3,debit,2017-03-13 4:53
961,62,773,160,1,credit_card,2017-03-02 13:05
962,26,774,352,2,cash,2017-03-18 1:42
963,48,759,117,1,debit,2017-03-27 6:48
964,45,784,142,1,cash,2017-03-11 16:34
965,50,740,386,2,debit,2017-03-06 22:23
966,45,861,142,1,cash,2017-03-01 18:31
967,99,847,195,1,debit,2017-03-17 1:20
968,30,859,153,1,cash,2017-03-08 4:28
969,41,869,354,3,cash,2017-03-17 0:00
970,75,911,512,4,cash,2017-03-24 14:04
971,43,751,181,1,credit_card,2017-03-23 4:20
972,9,888,236,2,debit,2017-03-05 0:01
973,90,752,178,1,cash,2017-03-30 22:04
974,63,849,136,1,cash,2017-03-10 10:02
975,20,724,381,3,debit,2017-03-03 18:10
976,28,856,492,3,credit_card,2017-03-07 19:32
977,25,730,130,1,cash,2017-03-01 20:05
978,99,870,390,2,credit_card,2017-03-26 6:01
979,90,734,712,4,credit_card,2017-03-16 2:09
980,42,744,352,1,debit,2017-03-12 13:09
981,61,775,158,1,debit,2017-03-17 16:19
982,53,703,336,3,debit,2017-03-13 5:05
983,61,770,316,2,credit_card,2017-03-03 23:40
984,97,783,486,3,credit_card,2017-03-25 11:34
985,82,998,177,1,debit,2017-03-04 23:58
986,86,705,130,1,cash,2017-03-24 18:11
987,84,884,153,1,credit_card,2017-03-16 15:39
988,7,986,112,1,debit,2017-03-08 6:16
989,88,785,528,3,cash,2017-03-12 17:45
990,92,864,450,5,cash,2017-03-28 16:17
991,31,989,258,2,debit,2017-03-30 4:34
992,95,862,336,2,credit_card,2017-03-25 11:49
993,62,852,160,1,debit,2017-03-10 19:38
994,45,771,142,1,cash,2017-03-14 18:40
995,89,723,784,4,cash,2017-03-05 9:05
996,6,854,187,1,credit_card,2017-03-07 1:30
997,7,795,224,2,credit_card,2017-03-28 2:59
998,58,785,138,1,credit_card,2017-03-27 6:40
999,8,778,396,3,credit_card,2017-03-17 15:15
1000,13,701,480,3,credit_card,2017-03-27 5:50
1001,47,939,145,1,debit,2017-03-30 16:02
1002,24,933,140,1,cash,2017-03-26 1:49
1003,47,997,145,1,debit,2017-03-23 10:32
1004,10,869,444,3,debit,2017-03-15 5:44
1005,94,997,268,2,credit_card,2017-03-07 17:03
1006,61,894,158,1,debit,2017-03-02 22:21
1007,99,980,390,2,credit_card,2017-03-28 6:42
1008,98,816,399,3,cash,2017-03-08 17:21
1009,38,791,190,1,cash,2017-03-06 9:36
1010,66,932,161,1,debit,2017-03-30 7:40
1011,83,817,129,1,credit_card,2017-03-12 15:35
1012,53,917,224,2,debit,2017-03-15 3:56
1013,23,866,156,1,debit,2017-03-03 6:52
1014,91,749,160,1,debit,2017-03-17 13:15
1015,76,809,310,2,cash,2017-03-04 1:14
1016,23,871,312,2,cash,2017-03-02 22:00
1017,35,937,328,2,credit_card,2017-03-06 13:15
1018,45,910,284,2,credit_card,2017-03-12 21:14
1019,14,880,116,1,debit,2017-03-07 13:44
1020,63,730,272,2,cash,2017-03-07 15:00
1021,1,715,316,2,debit,2017-03-08 10:33
1022,91,758,160,1,credit_card,2017-03-06 13:23
1023,13,970,320,2,cash,2017-03-21 21:40
1024,79,830,181,1,cash,2017-03-20 1:12
1025,66,885,322,2,debit,2017-03-30 8:28
1026,84,813,306,2,credit_card,2017-03-23 8:43
1027,71,745,492,3,debit,2017-03-18 14:25
1028,21,836,142,1,credit_card,2017-03-02 9:51
1029,87,711,149,1,debit,2017-03-12 17:13
1030,84,944,459,3,credit_card,2017-03-21 3:20
1031,18,945,156,1,credit_card,2017-03-30 12:49
1032,11,980,552,3,credit_card,2017-03-07 1:20
1033,7,782,112,1,debit,2017-03-08 5:10
1034,57,829,294,2,debit,2017-03-10 14:14
1035,45,731,568,4,cash,2017-03-26 1:02
1036,93,744,342,3,debit,2017-03-28 19:37
1037,46,729,166,1,debit,2017-03-27 5:58
1038,46,807,332,2,credit_card,2017-03-13 23:26
1039,2,819,188,2,debit,2017-03-26 2:58
1040,98,759,266,2,credit_card,2017-03-18 4:32
1041,62,758,320,2,debit,2017-03-19 5:24
1042,55,891,513,3,cash,2017-03-08 19:16
1043,8,749,132,1,cash,2017-03-30 8:43
1044,10,965,444,3,debit,2017-03-11 3:24
1045,30,727,459,3,debit,2017-03-17 22:48
1046,21,968,426,3,cash,2017-03-20 7:47
1047,86,948,260,2,cash,2017-03-10 11:14
1048,85,992,344,2,credit_card,2017-03-05 17:47
1049,91,889,320,2,debit,2017-03-01 13:42
1050,12,708,402,2,debit,2017-03-01 1:11
1051,3,994,296,2,credit_card,2017-03-08 2:12
1052,21,874,284,2,debit,2017-03-07 4:50
1053,93,871,228,2,credit_card,2017-03-09 15:37
1054,96,997,306,2,debit,2017-03-18 22:36
1055,14,850,116,1,cash,2017-03-15 0:54
1056,99,783,195,1,debit,2017-03-14 14:12
1057,78,800,25725,1,debit,2017-03-15 10:16
1058,50,882,386,2,debit,2017-03-15 12:59
1059,15,770,306,2,credit_card,2017-03-18 19:58
1060,28,966,328,2,credit_card,2017-03-23 9:49
1061,59,804,178,1,debit,2017-03-17 17:26
1062,39,715,268,2,cash,2017-03-23 18:24
